,OrderDate,ShippedDate,CustomerCountry,CustomerCity,CustomerRegion,ProductName,UnitPrice,Quantity,Discount,CategoryName,SupplierCountry,SupplierRegion,TotalPrice
1840,2018-03-18,2018-03-27,Argentina,Buenos Aires,South America,Chef Anton's Gumbo Mix,21.35,20,0.0,Condiments,USA,North America,427.0
1841,2018-03-18,2018-03-27,Argentina,Buenos Aires,South America,Uncle Bob's Organic Dried Pears,30.0,6,0.0,Produce,USA,North America,180.0
1842,2018-03-18,2018-03-27,Argentina,Buenos Aires,South America,Mozzarella di Giovanni,34.8,5,0.0,Dairy Products,Italy,Southern Europe,174.0
1843,2018-03-18,2018-03-23,Brazil,Campinas,South America,Rhönbräu Klosterbier,7.75,20,0.15,Beverages,Germany,Western Europe,131.75
1844,2018-03-19,2018-04-08,Venezuela,San Cristóbal,South America,Guaraná Fantástica,4.5,10,0.25,Beverages,Brazil,South America,33.75
1845,2018-03-19,2018-04-08,Venezuela,San Cristóbal,South America,Jack's New England Clam Chowder,9.65,24,0.0,Seafood,USA,North America,231.60000000000002
1846,2018-03-19,2018-03-30,Brazil,Sao Paulo,South America,Filo Mix,7.0,6,0.05,Grains/Cereals,Australia,NSW,39.9
1847,2018-03-19,2018-03-30,Brazil,Sao Paulo,South America,Lakkalikööri,18.0,60,0.0,Beverages,Finland,Scandinavia,1080.0
1848,2018-03-19,2018-03-23,Germany,Cunewalde,Western Europe,Uncle Bob's Organic Dried Pears,30.0,45,0.0,Produce,USA,North America,1350.0
1849,2018-03-19,2018-03-23,Germany,Cunewalde,Western Europe,Konbu,6.0,77,0.0,Seafood,Japan,Eastern Asia,462.0
1850,2018-03-19,2018-03-23,Germany,Cunewalde,Western Europe,Perth Pasties,32.8,20,0.0,Meat/Poultry,Australia,NSW,656.0
1851,2018-03-19,2018-03-23,Germany,Cunewalde,Western Europe,Gudbrandsdalsost,36.0,9,0.0,Dairy Products,Norway,Scandinavia,324.0
1852,2018-03-19,2018-03-23,Germany,Cunewalde,Western Europe,Lakkalikööri,18.0,44,0.0,Beverages,Finland,Scandinavia,792.0
1853,2018-03-19,2018-03-26,Portugal,Lisboa,Southern Europe,Camembert Pierrot,34.0,2,0.15,Dairy Products,France,Western Europe,57.8
1854,2018-03-20,2018-03-24,France,Paris,Western Europe,Carnarvon Tigers,62.5,6,0.0,Seafood,Australia,Victoria,375.0
1855,2018-03-20,2018-03-24,France,Paris,Western Europe,Côte de Blaye,263.5,5,0.0,Beverages,France,Western Europe,1317.5
1856,2018-03-20,2018-03-24,France,Paris,Western Europe,Gudbrandsdalsost,36.0,10,0.0,Dairy Products,Norway,Scandinavia,360.0
1857,2018-03-20,2018-03-30,USA,Anchorage,North America,Manjimup Dried Apples,53.0,16,0.0,Produce,Australia,NSW,848.0
1858,2018-03-20,2018-04-08,Switzerland,Bern,Western Europe,Gravad lax,26.0,8,0.0,Seafood,Sweden,Northern Europe,208.0
1859,2018-03-20,2018-04-08,Switzerland,Bern,Western Europe,Gnocchi di nonna Alice,38.0,12,0.15,Grains/Cereals,Italy,Southern Europe,387.6
1860,2018-03-20,2018-04-08,Switzerland,Bern,Western Europe,Tarte au sucre,49.3,12,0.15,Confections,Canada,North America,502.8599999999999
1861,2018-03-23,2018-04-02,Germany,Münster,Western Europe,Teatime Chocolate Biscuits,9.2,12,0.0,Confections,UK,British Isles,110.39999999999999
1862,2018-03-23,2018-04-02,Germany,Münster,Western Europe,Maxilaku,20.0,40,0.0,Confections,Finland,Scandinavia,800.0
1863,2018-03-23,2018-04-01,Austria,Graz,Western Europe,Queso Manchego La Pastora,38.0,30,0.0,Dairy Products,Spain,Southern Europe,1140.0
1864,2018-03-23,2018-04-01,Austria,Graz,Western Europe,Guaraná Fantástica,4.5,30,0.0,Beverages,Brazil,South America,135.0
1865,2018-03-23,2018-04-01,Austria,Graz,Western Europe,Wimmers gute Semmelknödel,33.25,4,0.0,Grains/Cereals,Germany,Western Europe,133.0
1866,2018-03-23,2018-03-30,Brazil,Sao Paulo,South America,Spegesild,12.0,9,0.0,Seafood,Denmark,Northern Europe,108.0
1867,2018-03-24,2018-04-24,Spain,Madrid,Southern Europe,Filo Mix,7.0,40,0.2,Grains/Cereals,Australia,NSW,224.0
1868,2018-03-24,2018-04-02,France,Nantes,Western Europe,Thüringer Rostbratwurst,123.79,14,0.0,Meat/Poultry,Germany,Western Europe,1733.0600000000002
1869,2018-03-24,2018-03-26,France,Versailles,Western Europe,Alice Mutton,39.0,6,0.0,Meat/Poultry,Australia,Victoria,234.0
1870,2018-03-24,2018-03-26,France,Versailles,Western Europe,Geitost,2.5,7,0.0,Dairy Products,Norway,Scandinavia,17.5
1871,2018-03-24,2018-03-27,France,Versailles,Western Europe,Gumbär Gummibärchen,31.23,5,0.0,Confections,Germany,Western Europe,156.15
1872,2018-03-24,2018-03-27,France,Versailles,Western Europe,Jack's New England Clam Chowder,9.65,6,0.0,Seafood,USA,North America,57.900000000000006
1873,2018-03-24,2018-03-27,France,Versailles,Western Europe,Rhönbräu Klosterbier,7.75,10,0.0,Beverages,Germany,Western Europe,77.5
1874,2018-03-25,2018-04-03,USA,Lander,North America,Vegie-spread,43.9,10,0.0,Condiments,Australia,Victoria,439.0
1875,2018-03-25,2018-03-27,Canada,Tsawassen,North America,Northwoods Cranberry Sauce,40.0,16,0.0,Condiments,USA,North America,640.0
1876,2018-03-25,2018-03-27,Canada,Tsawassen,North America,Rhönbräu Klosterbier,7.75,10,0.0,Beverages,Germany,Western Europe,77.5
1877,2018-03-25,2018-04-03,Venezuela,San Cristóbal,South America,Rössle Sauerkraut,45.6,20,0.0,Produce,Germany,Western Europe,912.0
1878,2018-03-26,2018-04-10,Sweden,Bräcke,Northern Europe,Chartreuse verte,18.0,30,0.0,Beverages,France,Western Europe,540.0
1879,2018-03-26,2018-04-10,Sweden,Bräcke,Northern Europe,Zaanse koeken,9.5,30,0.0,Confections,Netherlands,Northern Europe,285.0
1880,2018-03-26,2018-04-10,Sweden,Bräcke,Northern Europe,Manjimup Dried Apples,53.0,10,0.0,Produce,Australia,NSW,530.0
1881,2018-03-26,2018-04-10,Sweden,Bräcke,Northern Europe,Vegie-spread,43.9,20,0.0,Condiments,Australia,Victoria,878.0
1882,2018-03-26,2018-04-23,Belgium,Bruxelles,Western Europe,Northwoods Cranberry Sauce,40.0,20,0.15,Condiments,USA,North America,680.0
1883,2018-03-26,2018-04-23,Belgium,Bruxelles,Western Europe,Sir Rodney's Scones,10.0,40,0.15,Confections,UK,British Isles,340.0
1884,2018-03-26,2018-04-23,Belgium,Bruxelles,Western Europe,Boston Crab Meat,18.4,10,0.0,Seafood,USA,North America,184.0
1885,2018-03-26,2018-04-23,Belgium,Bruxelles,Western Europe,Gula Malacca,19.45,6,0.15,Condiments,Singapore,South-East Asia,99.195
1886,2018-03-26,2018-03-31,Austria,Graz,Western Europe,Uncle Bob's Organic Dried Pears,30.0,18,0.0,Produce,USA,North America,540.0
1887,2018-03-26,2018-03-31,Austria,Graz,Western Europe,Queso Manchego La Pastora,38.0,20,0.0,Dairy Products,Spain,Southern Europe,760.0
1888,2018-03-26,2018-03-31,Austria,Graz,Western Europe,Guaraná Fantástica,4.5,80,0.0,Beverages,Brazil,South America,360.0
1889,2018-03-26,2018-03-31,Austria,Graz,Western Europe,Schoggi Schokolade,43.9,30,0.0,Confections,Germany,Western Europe,1317.0
1890,2018-03-26,2018-03-31,Austria,Graz,Western Europe,Gorgonzola Telino,12.5,24,0.0,Dairy Products,Italy,Southern Europe,300.0
1891,2018-03-26,2018-03-31,Austria,Graz,Western Europe,Vegie-spread,43.9,35,0.0,Condiments,Australia,Victoria,1536.5
1892,2018-03-27,2018-04-17,Sweden,Bräcke,Northern Europe,Rhönbräu Klosterbier,7.75,40,0.2,Beverages,Germany,Western Europe,248.0
1893,2018-03-27,2018-04-02,Brazil,Rio de Janeiro,South America,Côte de Blaye,263.5,60,0.0,Beverages,France,Western Europe,15810.0
1894,2018-03-27,2018-04-08,Canada,Tsawassen,North America,Uncle Bob's Organic Dried Pears,30.0,20,0.0,Produce,USA,North America,600.0
1895,2018-03-27,2018-04-08,Canada,Tsawassen,North America,Ipoh Coffee,46.0,9,0.0,Beverages,Singapore,South-East Asia,414.0
1896,2018-03-27,2018-04-06,USA,Boise,North America,Konbu,6.0,84,0.15,Seafood,Japan,Eastern Asia,428.4
1897,2018-03-27,2018-04-06,USA,Boise,North America,Ravioli Angelo,19.5,15,0.0,Grains/Cereals,Italy,Southern Europe,292.5
1898,2018-03-30,2018-04-03,USA,Boise,North America,Pavlova,17.45,55,0.0,Confections,Australia,Victoria,959.75
1899,2018-03-30,2018-04-03,USA,Boise,North America,Guaraná Fantástica,4.5,20,0.0,Beverages,Brazil,South America,90.0
1900,2018-03-30,2018-04-03,USA,Boise,North America,Inlagd Sill,19.0,40,0.0,Seafood,Sweden,Northern Europe,760.0
1901,2018-03-30,2018-04-02,Ireland,Cork,British Isles,Pavlova,17.45,36,0.1,Confections,Australia,Victoria,565.3799999999999
1902,2018-03-30,2018-04-02,Ireland,Cork,British Isles,Carnarvon Tigers,62.5,8,0.1,Seafood,Australia,Victoria,450.0
1903,2018-03-30,2018-04-02,Ireland,Cork,British Isles,Mascarpone Fabioli,32.0,35,0.1,Dairy Products,Italy,Southern Europe,1008.0
1904,2018-03-30,2018-04-21,Argentina,Buenos Aires,South America,Queso Cabrales,21.0,30,0.0,Dairy Products,Spain,Southern Europe,630.0
1905,2018-03-30,2018-04-21,Argentina,Buenos Aires,South America,Sir Rodney's Marmalade,81.0,15,0.0,Confections,UK,British Isles,1215.0
1906,2018-03-30,2018-04-21,Argentina,Buenos Aires,South America,Lakkalikööri,18.0,10,0.0,Beverages,Finland,Scandinavia,180.0
1907,2018-03-30,2018-04-21,Argentina,Buenos Aires,South America,Original Frankfurter grüne Soße,13.0,15,0.0,Condiments,Germany,Western Europe,195.0
1908,2018-03-31,2018-04-06,UK,London,British Isles,Uncle Bob's Organic Dried Pears,30.0,60,0.0,Produce,USA,North America,1800.0
1909,2018-03-31,2018-04-06,UK,London,British Isles,Ipoh Coffee,46.0,6,0.0,Beverages,Singapore,South-East Asia,276.0
1910,2018-03-31,2018-04-06,UK,London,British Isles,Mozzarella di Giovanni,34.8,20,0.0,Dairy Products,Italy,Southern Europe,696.0
1911,2018-03-31,2018-04-10,USA,Albuquerque,North America,Uncle Bob's Organic Dried Pears,30.0,60,0.0,Produce,USA,North America,1800.0
1912,2018-03-31,2018-04-10,USA,Albuquerque,North America,Tarte au sucre,49.3,40,0.1,Confections,Canada,North America,1774.8
1913,2018-03-31,2018-04-02,Brazil,Rio de Janeiro,South America,Grandma's Boysenberry Spread,25.0,40,0.0,Condiments,USA,North America,1000.0
1914,2018-03-31,2018-04-02,Brazil,Rio de Janeiro,South America,Queso Cabrales,21.0,15,0.0,Dairy Products,Spain,Southern Europe,315.0
1915,2018-03-31,2018-04-02,Brazil,Rio de Janeiro,South America,Jack's New England Clam Chowder,9.65,4,0.0,Seafood,USA,North America,38.6
1916,2018-04-01,2018-04-07,Austria,Graz,Western Europe,Sir Rodney's Scones,10.0,65,0.0,Confections,UK,British Isles,650.0
1917,2018-04-01,2018-04-07,Austria,Graz,Western Europe,Sasquatch Ale,14.0,60,0.15,Beverages,USA,North America,714.0
1918,2018-04-01,2018-04-07,Austria,Graz,Western Europe,Pâté chinois,24.0,65,0.15,Meat/Poultry,Canada,North America,1326.0
1919,2018-04-01,2018-04-07,Austria,Graz,Western Europe,Sirop d'érable,28.5,66,0.15,Condiments,Canada,North America,1598.85
1920,2018-04-01,2018-04-07,Germany,Cunewalde,Western Europe,Chang,19.0,50,0.2,Beverages,UK,British Isles,760.0
1921,2018-04-01,2018-04-07,Germany,Cunewalde,Western Europe,Outback Lager,15.0,20,0.2,Beverages,Australia,Victoria,240.0
1922,2018-04-01,2018-04-07,Germany,Cunewalde,Western Europe,Lakkalikööri,18.0,90,0.2,Beverages,Finland,Scandinavia,1296.0
1923,2018-04-01,2018-04-03,USA,Portland,North America,Mozzarella di Giovanni,34.8,2,0.0,Dairy Products,Italy,Southern Europe,69.6
1924,2018-04-01,2018-04-10,Sweden,Bräcke,Northern Europe,Thüringer Rostbratwurst,123.79,50,0.25,Meat/Poultry,Germany,Western Europe,4642.125
1925,2018-04-01,2018-04-10,Sweden,Bräcke,Northern Europe,Jack's New England Clam Chowder,9.65,35,0.25,Seafood,USA,North America,253.3125
1926,2018-04-02,2018-04-09,Denmark,Århus,Northern Europe,Raclette Courdavault,55.0,18,0.05,Dairy Products,France,Western Europe,940.5
1927,2018-04-02,2018-04-06,Mexico,México D.F.,Central America,Manjimup Dried Apples,53.0,20,0.0,Produce,Australia,NSW,1060.0
1928,2018-04-02,2018-04-06,Mexico,México D.F.,Central America,Camembert Pierrot,34.0,4,0.0,Dairy Products,France,Western Europe,136.0
1929,2018-04-02,2018-04-10,Germany,Cunewalde,Western Europe,Singaporean Hokkien Fried Mee,14.0,40,0.0,Grains/Cereals,Singapore,South-East Asia,560.0
1930,2018-04-03,2018-04-13,Venezuela,Barquisimeto,South America,Mascarpone Fabioli,32.0,50,0.0,Dairy Products,Italy,Southern Europe,1600.0
1931,2018-04-03,2018-04-13,Venezuela,Barquisimeto,South America,Spegesild,12.0,20,0.25,Seafood,Denmark,Northern Europe,180.0
1932,2018-04-03,2018-04-13,Venezuela,Barquisimeto,South America,Filo Mix,7.0,20,0.25,Grains/Cereals,Australia,NSW,105.0
1933,2018-04-03,2018-04-17,Poland,Warszawa,Eastern Europe,Guaraná Fantástica,4.5,12,0.0,Beverages,Brazil,South America,54.0
1934,2018-04-03,2018-04-17,Poland,Warszawa,Eastern Europe,Sirop d'érable,28.5,7,0.0,Condiments,Canada,North America,199.5
1935,2018-04-03,2018-04-17,Poland,Warszawa,Eastern Europe,Longlife Tofu,10.0,20,0.0,Produce,Japan,Eastern Asia,200.0
1936,2018-04-03,2018-04-17,Poland,Warszawa,Eastern Europe,Rhönbräu Klosterbier,7.75,30,0.0,Beverages,Germany,Western Europe,232.5
1937,2018-04-03,2018-04-10,Germany,Köln,Western Europe,Jack's New England Clam Chowder,9.65,20,0.05,Seafood,USA,North America,183.35
1938,2018-04-03,2018-04-10,Germany,Köln,Western Europe,Manjimup Dried Apples,53.0,15,0.05,Produce,Australia,NSW,755.25
1939,2018-04-03,2018-04-10,Germany,Köln,Western Europe,Original Frankfurter grüne Soße,13.0,21,0.05,Condiments,Germany,Western Europe,259.35
1940,2018-04-06,2018-04-14,USA,Albuquerque,North America,Chef Anton's Cajun Seasoning,22.0,25,0.25,Condiments,USA,North America,412.5
1941,2018-04-06,2018-04-14,USA,Albuquerque,North America,Guaraná Fantástica,4.5,30,0.25,Beverages,Brazil,South America,101.25
1942,2018-04-06,2018-04-14,USA,Albuquerque,North America,Original Frankfurter grüne Soße,13.0,30,0.0,Condiments,Germany,Western Europe,390.0
1943,2018-04-06,2018-04-14,Sweden,Bräcke,Northern Europe,Uncle Bob's Organic Dried Pears,30.0,60,0.0,Produce,USA,North America,1800.0
1945,2018-04-06,2018-04-14,Sweden,Bräcke,Northern Europe,Spegesild,12.0,25,0.0,Seafood,Denmark,Northern Europe,300.0
1946,2018-04-06,2018-04-14,Sweden,Bräcke,Northern Europe,Pâté chinois,24.0,6,0.0,Meat/Poultry,Canada,North America,144.0
1947,2018-04-06,2018-04-16,USA,Boise,North America,Konbu,6.0,56,0.0,Seafood,Japan,Eastern Asia,336.0
1948,2018-04-06,2018-04-16,USA,Boise,North America,Steeleye Stout,18.0,15,0.15,Beverages,USA,North America,229.5
1949,2018-04-06,2018-04-16,USA,Boise,North America,Singaporean Hokkien Fried Mee,14.0,24,0.15,Grains/Cereals,Singapore,South-East Asia,285.6
1950,2018-04-06,2018-04-16,USA,Boise,North America,Pâté chinois,24.0,40,0.0,Meat/Poultry,Canada,North America,960.0
1951,2018-04-06,2018-04-08,USA,Butte,North America,Chai,18.0,4,0.0,Beverages,UK,British Isles,72.0
1952,2018-04-06,2018-04-08,USA,Butte,North America,Boston Crab Meat,18.4,10,0.0,Seafood,USA,North America,184.0
1953,2018-04-06,2018-04-08,USA,Butte,North America,Filo Mix,7.0,10,0.0,Grains/Cereals,Australia,NSW,70.0
1954,2018-04-07,2018-04-20,Belgium,Bruxelles,Western Europe,Gumbär Gummibärchen,31.23,6,0.0,Confections,Germany,Western Europe,187.38
1955,2018-04-07,2018-04-20,Belgium,Bruxelles,Western Europe,Lakkalikööri,18.0,6,0.0,Beverages,Finland,Scandinavia,108.0
1956,2018-04-07,2018-04-10,Finland,Helsinki,Scandinavia,Chai,18.0,2,0.0,Beverages,UK,British Isles,36.0
1957,2018-04-07,2018-04-10,Finland,Helsinki,Scandinavia,Raclette Courdavault,55.0,10,0.0,Dairy Products,France,Western Europe,550.0
1958,2018-04-07,2018-04-15,USA,Eugene,North America,Chai,18.0,8,0.0,Beverages,UK,British Isles,144.0
1959,2018-04-07,2018-04-15,USA,Eugene,North America,Thüringer Rostbratwurst,123.79,2,0.25,Meat/Poultry,Germany,Western Europe,185.685
1960,2018-04-08,2018-04-13,Portugal,Lisboa,Southern Europe,Northwoods Cranberry Sauce,40.0,30,0.0,Condiments,USA,North America,1200.0
1961,2018-04-08,2018-04-13,Portugal,Lisboa,Southern Europe,Thüringer Rostbratwurst,123.79,10,0.0,Meat/Poultry,Germany,Western Europe,1237.9
1962,2018-04-08,2018-04-13,Portugal,Lisboa,Southern Europe,Singaporean Hokkien Fried Mee,14.0,14,0.0,Grains/Cereals,Singapore,South-East Asia,196.0
1966,2018-04-08,2018-04-10,Spain,Sevilla,Southern Europe,Guaraná Fantástica,4.5,12,0.0,Beverages,Brazil,South America,54.0
1967,2018-04-08,2018-04-10,Spain,Sevilla,Southern Europe,Inlagd Sill,19.0,18,0.25,Seafood,Sweden,Northern Europe,256.5
1968,2018-04-08,2018-04-10,Spain,Sevilla,Southern Europe,Camembert Pierrot,34.0,9,0.0,Dairy Products,France,Western Europe,306.0
1969,2018-04-09,2018-04-21,Italy,Reggio Emilia,Southern Europe,Uncle Bob's Organic Dried Pears,30.0,20,0.0,Produce,USA,North America,600.0
1970,2018-04-09,2018-04-21,Italy,Reggio Emilia,Southern Europe,Guaraná Fantástica,4.5,10,0.0,Beverages,Brazil,South America,45.0
1971,2018-04-09,2018-04-13,Germany,Berlin,Western Europe,Escargots de Bourgogne,13.25,40,0.05,Seafood,France,Western Europe,503.5
1972,2018-04-09,2018-04-13,Germany,Berlin,Western Europe,Flotemysost,21.5,20,0.0,Dairy Products,Norway,Scandinavia,430.0
1973,2018-04-09,2018-04-17,Germany,München,Western Europe,Teatime Chocolate Biscuits,9.2,50,0.05,Confections,UK,British Isles,436.99999999999994
1974,2018-04-09,2018-04-17,Germany,München,Western Europe,Camembert Pierrot,34.0,36,0.05,Dairy Products,France,Western Europe,1162.8
1975,2018-04-09,2018-04-17,Germany,München,Western Europe,Flotemysost,21.5,60,0.05,Dairy Products,Norway,Scandinavia,1225.5
1977,2018-04-09,2018-04-10,Spain,Madrid,Southern Europe,Singaporean Hokkien Fried Mee,14.0,4,0.0,Grains/Cereals,Singapore,South-East Asia,56.0
1978,2018-04-09,2018-04-10,Spain,Madrid,Southern Europe,Rogede sild,9.5,20,0.0,Seafood,Denmark,Northern Europe,190.0
1979,2018-04-09,2018-04-10,Spain,Madrid,Southern Europe,Scottish Longbreads,12.5,2,0.0,Confections,UK,British Isles,25.0
1980,2018-04-10,2018-04-15,Venezuela,I. de Margarita,South America,Jack's New England Clam Chowder,9.65,28,0.1,Seafood,USA,North America,243.17999999999998
1981,2018-04-10,2018-04-20,Norway,Stavern,Scandinavia,Nord-Ost Matjeshering,25.89,15,0.0,Seafood,Germany,Western Europe,388.35
1982,2018-04-10,2018-04-20,Norway,Stavern,Scandinavia,Original Frankfurter grüne Soße,13.0,18,0.0,Condiments,Germany,Western Europe,234.0
1983,2018-04-10,2018-04-13,UK,London,British Isles,Gorgonzola Telino,12.5,15,0.0,Dairy Products,Italy,Southern Europe,187.5
1984,2018-04-10,2018-04-13,UK,London,British Isles,Inlagd Sill,19.0,16,0.0,Seafood,Sweden,Northern Europe,304.0
1985,2018-04-13,2018-04-20,Austria,Graz,Western Europe,Aniseed Syrup,10.0,25,0.0,Condiments,UK,British Isles,250.0
1986,2018-04-13,2018-04-20,Austria,Graz,Western Europe,Raclette Courdavault,55.0,110,0.0,Dairy Products,France,Western Europe,6050.0
1987,2018-04-13,2018-04-20,Austria,Graz,Western Europe,Outback Lager,15.0,30,0.0,Beverages,Australia,Victoria,450.0
1988,2018-04-13,2018-04-16,USA,Portland,North America,Queso Manchego La Pastora,38.0,20,0.0,Dairy Products,Spain,Southern Europe,760.0
1989,2018-04-13,2018-04-16,USA,Portland,North America,Carnarvon Tigers,62.5,10,0.0,Seafood,Australia,Victoria,625.0
1990,2018-04-13,2018-04-16,USA,Portland,North America,Gnocchi di nonna Alice,38.0,5,0.0,Grains/Cereals,Italy,Southern Europe,190.0
1993,2018-04-14,2018-04-16,Germany,Köln,Western Europe,Ikura,31.0,24,0.15,Seafood,Japan,Eastern Asia,632.4
1994,2018-04-14,2018-04-21,Germany,Cunewalde,Western Europe,Chang,19.0,11,0.25,Beverages,UK,British Isles,156.75
1995,2018-04-14,2018-04-21,Germany,Cunewalde,Western Europe,Sir Rodney's Marmalade,81.0,15,0.0,Confections,UK,British Isles,1215.0
1996,2018-04-14,2018-04-21,Germany,Cunewalde,Western Europe,Gumbär Gummibärchen,31.23,63,0.0,Confections,Germany,Western Europe,1967.49
1997,2018-04-14,2018-04-21,Germany,Cunewalde,Western Europe,Manjimup Dried Apples,53.0,44,0.25,Produce,Australia,NSW,1749.0
1998,2018-04-14,2018-04-21,Germany,Cunewalde,Western Europe,Mozzarella di Giovanni,34.8,35,0.0,Dairy Products,Italy,Southern Europe,1218.0
1999,2018-04-14,2018-05-04,Brazil,Rio de Janeiro,South America,Teatime Chocolate Biscuits,9.2,35,0.0,Confections,UK,British Isles,322.0
2000,2018-04-14,2018-05-04,Brazil,Rio de Janeiro,South America,Gudbrandsdalsost,36.0,30,0.0,Dairy Products,Norway,Scandinavia,1080.0
2001,2018-04-14,2018-04-24,UK,London,British Isles,Uncle Bob's Organic Dried Pears,30.0,4,0.0,Produce,USA,North America,120.0
2002,2018-04-14,2018-04-24,UK,London,British Isles,Ipoh Coffee,46.0,30,0.0,Beverages,Singapore,South-East Asia,1380.0
2003,2018-04-15,2018-04-20,UK,London,British Isles,Gumbär Gummibärchen,31.23,12,0.0,Confections,Germany,Western Europe,374.76
2004,2018-04-15,2018-04-20,UK,London,British Isles,Geitost,2.5,30,0.0,Dairy Products,Norway,Scandinavia,75.0
2005,2018-04-15,2018-04-20,UK,London,British Isles,Louisiana Fiery Hot Pepper Sauce,21.05,21,0.0,Condiments,USA,North America,442.05
2006,2018-04-15,2018-04-20,UK,London,British Isles,Flotemysost,21.5,50,0.0,Dairy Products,Norway,Scandinavia,1075.0
2007,2018-04-15,2018-04-24,Finland,Oulu,Scandinavia,Chai,18.0,10,0.1,Beverages,UK,British Isles,162.0
2008,2018-04-15,2018-04-24,Finland,Oulu,Scandinavia,Konbu,6.0,20,0.1,Seafood,Japan,Eastern Asia,108.0
